30,3,0,0,0,1,4,4,0,0,1,0,5,107
28,6,0,0,0,4,3.5,2,2,0,0,0,4,85
25,4,0,0,0,3,3.333333,1,0,0,1,0,2,79
31,5,0,0,0,4,3,2,1,0,0,0,5,81
32,7,0,0,0,3,1.666667,3,0,0,1,0,4,86
22,4,0,0,0,3,2.333333,0,1,0,0,0,1,78
16,4,0,0,0,2,2,0,0,0,0,0,0,48
34,4,0,0,0,4,1.5,1,2,0,0,0,4,38
29,1,0,0,0,7,2.571429,1,2,0,0,0,3,53
16,4,0,0,0,0,0,0,0,0,0,0,0,81
20,0,0,0,0,3,2.333333,1,1,0,0,0,3,46
31,7,0,0,0,5,1.4,2,2,0,0,0,4,6
24,6,0,0,0,1,9,2,0,0,0,0,2,7
30,8,0,0,0,3,4,1,1,0,0,0,3,1
37,7,0,0,0,3,2.333333,5,2,0,0,0,8,19
26,6,0,0,0,1,1,2,1,0,0,0,3,11
30,8,0,0,0,4,2,2,1,0,0,0,4,21
47,9,0,0,0,10,4.2,6,3,0,0,0,9,9
37,4,0,0,0,6,4.166667,2,4,0,0,0,6,54
24,4,0,0,0,3,3,2,1,0,0,0,3,48
26,1,0,0,0,5,3.2,2,2,0,0,0,4,44
28,3,0,0,0,3,1,2,1,0,0,0,3,51
23,3,0,0,0,0,0,2,0,0,0,0,3,55
37,4,0,0,0,8,3,2,4,0,0,0,6,137
26,5,0,0,0,4,2.5,2,1,0,0,0,3,47
31,1,0,0,0,4,4.75,2,2,0,0,0,4,139
34,5,0,0,0,6,2,2,2,0,0,0,4,69
28,7,0,0,0,2,3,1,0,0,0,0,1,70
27,3,0,0,0,3,5,1,1,0,0,0,3,55
24,3,0,0,0,4,8,0,0,0,0,0,0,11
23,4,0,0,0,4,3.25,2,2,0,0,0,4,9
28,5,0,0,0,5,1.4,0,2,0,0,0,2,5
21,3,0,0,0,3,4.666667,1,0,0,0,0,2,35
24,2,0,0,0,1,14,3,0,0,0,0,3,16
39,5,1,0,0,1,1,2,1,0,0,0,3,12
51,5,0,0,0,5,4.4,1,1,0,0,0,3,18
29,4,1,0,0,5,2.4,1,2,0,0,8,3,8
43,3,0,0,0,6,2,4,4,0,0,0,8,39
27,4,0,0,0,3,2.333333,2,2,0,0,0,4,0
31,5,0,0,0,4,1,2,2,0,0,0,4,44
26,3,0,0,0,4,2,2,2,0,0,0,4,33
33,6,0,0,0,5,1.6,3,2,0,0,0,5,31
26,4,0,0,0,3,3.333333,2,1,0,0,0,4,47
23,5,0,0,0,2,1,2,1,0,0,0,3,25
50,5,0,0,0,0,0,5,0,0,4,0,7,60
28,4,0,0,0,6,1.666667,1,2,0,0,0,3,79
26,4,0,0,0,6,3.666667,2,1,0,0,0,3,30
31,5,0,0,0,4,1.5,1,2,0,0,0,3,82
25,5,0,0,0,4,1.5,0,2,0,0,0,2,81
