23,3,0,0,0,1,1,2,1,0,0,0,4,0
30,3,0,0,0,1,4,4,0,0,1,0,5,0
21,3,0,0,0,3,2.333333,2,1,0,0,0,3,0
28,6,0,0,0,4,3.5,2,2,0,0,0,4,0
25,4,0,0,0,3,3.333333,1,0,0,1,0,2,0
31,5,0,0,0,4,3,2,1,0,0,0,5,0
32,7,0,0,0,3,1.666667,3,0,0,1,0,4,0
22,4,0,0,0,3,2.333333,0,1,0,0,0,1,0
16,4,0,0,0,2,2,0,0,0,0,0,0,0
34,4,0,0,0,4,1.5,1,2,0,0,0,4,0
29,1,0,0,0,7,2.571429,1,2,0,0,0,3,0
16,4,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,3,2.333333,1,1,0,0,0,3,0
31,7,0,0,0,5,1.4,2,2,0,0,0,4,1
24,6,0,0,0,1,9,2,0,0,0,0,2,1
30,8,0,0,0,3,4,1,1,0,0,0,3,1
37,7,0,0,0,3,2.333333,5,2,0,0,0,8,1
26,6,0,0,0,1,1,2,1,0,0,0,3,1
30,8,0,0,0,4,2,2,1,0,0,0,4,1
47,9,0,0,0,10,4.2,6,3,0,0,0,9,1
37,4,0,0,0,6,4.166667,2,4,0,0,0,6,0
24,4,0,0,0,3,3,2,1,0,0,0,3,0
26,1,0,0,0,5,3.2,2,2,0,0,0,4,0
28,3,0,0,0,3,1,2,1,0,0,0,3,0
23,3,0,0,0,0,0,2,0,0,0,0,3,0
37,4,0,0,0,8,3,2,4,0,0,0,6,0
26,5,0,0,0,4,2.5,2,1,0,0,0,3,0
31,1,0,0,0,4,4.75,2,2,0,0,0,4,0
34,5,0,0,0,6,2,2,2,0,0,0,4,0
28,7,0,0,0,2,3,1,0,0,0,0,1,0
27,3,0,0,0,3,5,1,1,0,0,0,3,0
24,3,0,0,0,4,8,0,0,0,0,0,0,1
23,4,0,0,0,4,3.25,2,2,0,0,0,4,1
28,5,0,0,0,5,1.4,0,2,0,0,0,2,1
21,3,0,0,0,3,4.666667,1,0,0,0,0,2,1
24,2,0,0,0,1,14,3,0,0,0,0,3,1
39,5,1,0,0,1,1,2,1,0,0,0,3,1
51,5,0,0,0,5,4.4,1,1,0,0,0,3,1
29,4,1,0,0,5,2.4,1,2,0,0,8,3,1
43,3,0,0,0,6,2,4,4,0,0,0,8,1
27,4,0,0,0,3,2.333333,2,2,0,0,0,4,1
31,5,0,0,0,4,1,2,2,0,0,0,4,0
26,3,0,0,0,4,2,2,2,0,0,0,4,0
25,4,0,0,0,4,1.5,0,2,0,0,0,2,0
33,6,0,0,0,5,1.6,3,2,0,0,0,5,0
26,4,0,0,0,3,3.333333,2,1,0,0,0,4,0
23,5,0,0,0,2,1,2,1,0,0,0,3,0
50,5,0,0,0,0,0,5,0,0,4,0,7,0
28,4,0,0,0,6,1.666667,1,2,0,0,0,3,0
26,4,0,0,0,6,3.666667,2,1,0,0,0,3,0
31,5,0,0,0,4,1.5,1,2,0,0,0,3,0
25,4,0,1,0,0,0,1,0,0,0,0,2,0
25,5,0,0,0,4,1.5,0,2,0,0,0,2,0
36,2,0,0,0,4,1.5,3,1,0,0,0,6,0
16,3,0,0,0,3,7.333333,0,0,0,0,0,0,1
22,2,0,0,0,2,6,2,1,0,0,0,3,1
24,3,0,0,0,2,1,1,0,0,1,0,1,1
25,3,1,0,0,4,2.5,0,2,0,0,0,2,1
27,3,0,0,0,3,3,1,0,0,1,0,1,1
17,3,1,0,0,3,3,1,0,0,0,0,1,0
15,4,1,0,0,0,0,0,0,0,0,0,0,0
22,4,0,0,0,0,0,3,0,0,1,0,4,0
22,3,0,0,0,3,1,2,2,0,0,0,4,0
45,3,0,0,0,2,3,4,0,0,1,0,3.5,1
26,1,0,0,0,7,3.571429,2,4,0,0,0,6,0
25,1,0,0,0,4,3,2,1,0,0,0,4,0
25,1,0,0,0,4,1.75,1,2,0,0,0,3,0
24,1,0,0,0,4,2.75,1,2,0,0,0,3,0
42,19,0,0,0,4,4.5,2,2,0,0,0,4,1
25,8,0,0,0,2,4,1,1,0,0,0,2,1
35,9,0,0,0,7,5.571429,2,4,0,0,0,6,1
36,14,0,0,0,2,4.5,2,1,0,1,0,3,1
44,17,0,0,0,7,3.571429,1,2,0,0,0,3,1
31,12,0,0,0,5,2.4,0,2,0,0,0,2,1
31,4,0,0,0,5,5.2,2,2,0,0,0,4,1
29,4,0,0,0,3,6.333333,2,2,0,0,0,4,1
24,5,0,0,0,4,6,0,1,0,0,0,1,1
36,3,0,0,0,6,3.666667,3,0,0,0,0,4,1
27,6,0,0,0,1,6,1,0,0,1,0,1,1
32,5,0,0,0,6,4.666667,2,1,0,0,0,3,1
28,6,0,0,0,3,9,2,0,0,0,0,2,1
23,3,0,0,0,5,5.8,0,1,0,0,0,1,1
55,6,0,0,0,2,6.5,6,0,0,3,0,8,1
35,6,0,0,0,5,6.2,1,0,0,0,0,1,1
29,5,0,0,0,4,3.5,2,0,0,0,0,2,1
15,3,0,0,0,0,0,0,0,0,0,0,0,1
29,5,0,0,0,4,5.75,1,1,0,0,0,3,1
37,9,0,0,0,5,2,2,2,0,0,0,4,0
24,4,0,0,0,4,4.5,1,0,0,0,0,2,0
31,1,0,1,0,1,1,1,1,0,0,0,2,0
28,6,1,0,0,5,2.8,1,2,0,0,0,3,0
61,1,1,0,0,11,3.454545,7,3,0,0,0,10,0
32,6,0,0,0,4,5.75,3,2,0,0,0,5,1
29,4,0,0,0,3,5.333333,3,1,0,0,0,4,1
39,5,0,0,0,7,3.714286,2,3,0,0,0,6,1
28,4,0,0,0,4,3.5,1,1,0,0,2,2,1
25,5,0,0,0,5,4.8,1,1,0,0,0,2,1
47,5,2,0,0,5,6.4,7,0,0,0,0,8,1
54,7,0,0,0,0,0,3,0,0,0,0,4,1
35,7,0,0,0,5,3,2,2,0,0,0,4,1
27,5,0,0,0,4,3.5,3,1,0,0,0,4,1
44,3,1,0,0,6,5,3,1,0,0,0,5,1
35,5,0,0,0,5,6.8,4,1,0,0,0,5,1
34,7,0,0,0,6,7.5,2,2,0,0,0,4,1
35,9,1,0,0,5,3.6,2,2,0,0,0,4,1
30,7,0,0,0,3,13.333333,1,0,0,1,0,1,1
39,8,0,0,0,8,4.625,2,1,0,1,0,3,1
21,3,0,0,0,1,1,2,1,0,0,0,3,0
26,7,0,0,0,0,0,3,0,0,1,0,4,0
24,4,4,0,0,4,5.75,1,2,0,0,0,3,0
20,4,0,0,0,3,2.333333,0,1,0,0,0,1,0
20,2,0,0,0,2,1,1,1,0,0,0,2,0
45,14,0,0,0,5,3.6,2,2,0,0,0,4,0
55,11,2,1,0,8,3.625,1,2,0,0,0,4,0
46,9,0,0,0,3,4.333333,3,0,0,1,0,5,0
64,7,0,0,0,5,4,10,0,0,0,0,10,0
42,6,0,0,0,17,3.588235,2,2,0,0,0,4,0
27,2,0,0,0,9,2,3,4,0,0,0,7,0
24,3,0,0,0,2,2,2,1,0,0,0,5,0
27,2,0,0,0,5,3.6,4,1,0,1,0,6,0
31,5,2,0,0,2,5,2,0,0,1,0,2,1
25,3,1,0,0,5,5.2,0,2,0,0,0,2,1
36,3,0,0,0,2,3,4,1,0,0,0,6,1
23,4,0,0,0,0,0,1,0,0,1,0,1,1
37,5,0,0,0,7,2.857143,1,4,0,0,0,5,1
23,3,0,0,0,4,3,2,0,0,0,0,2,1
21,3,0,0,0,2,3,1,1,0,0,0,3,1
23,3,0,0,0,5,2.4,0,2,0,0,0,2,1
23,4,0,0,0,4,2.75,1,1,0,0,0,2,1
19,4,0,0,0,4,5.75,1,0,0,0,0,1,1
23,3,0,0,0,2,3.5,1,0,0,0,0,2,1
24,4,0,0,0,0,0,2,0,0,1,0,2,1
37,4,0,0,0,7,4.714286,3,1,0,0,0,4,1
